category,L-30_1,L-30_2,L-30_3,FD30_1,FD30_2,FD30_3,FD90_1,FD90_2,FD90_3,FD150_1,FD150_2,FD150_3,R+1_1,R+1_2,R+1_3,R+7_1,R+7_2,R+7_3
Prevotella_sp_E2-28,1.10064486170978e-06,9.39753066614645e-07,0.0010658689012577,1.26081589254451e-06,8.19744397478116e-07,0.0002826298831219,0,0,0.0001545900119381,1.94568684656626e-06,1.04502787880185e-06,0.0005387071667929,5.96508516352088e-07,4.1305428890928e-07,5.98030956230022e-05,1.14511310796e-06,1.07889598399781e-06,0.0011326255506635
Prevotella_sp_E15-22,1.03949792494813e-06,1.18851123130676e-06,0.0012191913617392,1.52625081729072e-06,1.24375012031162e-06,0.000330473048752,1.20917737412825e-06,1.20913595004413e-06,0.0001817449944886,1.49400954289909e-06,1.18624786242372e-06,0.0005945558579507,1.16319160688657e-06,9.91330293382273e-07,6.60611285395888e-05,1.14511310796e-06,4.97951992614376e-07,0.0013258934773776
Prevotella_sp_oral_taxon_475,3.97455088950755e-07,0,0.0006462713118367,0,0,0.0001604127404902,0,0,9.4196363802795e-05,0,0,0.0003105129052653,3.57905109811253e-07,0,4.22139498515309e-05,2.9361874563077e-07,4.14959993845313e-07,0.0006487440524317
Prevotella_sp_oral_taxon_299,1.60510708999343e-05,0,0.0003779274527057,1.28735938501913e-05,0,0.0001001592944996,1.19910089601051e-05,0,5.13688468129015e-05,1.03885779843449e-05,0,0.0001809264890633,1.33021399146516e-05,0,2.15513322926237e-05,1.46809372815385e-05,0,0.0003469292338006
Prevotella_intermedia,9.14146704586736e-06,2.02046909322149e-05,0.0037490119596838,7.00084614018136e-06,3.25636395136134e-05,0.000971159253936,7.42300554673173e-06,1.14446123643711e-05,0.0005978527983189,7.43530330652107e-06,2.79050687636817e-05,0.0017943816022776,2.714113749402e-06,9.69300731307111e-06,0.0003101984718476,3.75831994407385e-06,6.86067189824251e-06,0.0036513590176073
Prevotella_melaninogenica,7.52107322168351e-06,2.0453449096907e-06,0.0038900993587468,1.28072351190048e-05,4.35312542109068e-06,0.0011794151600564,1.19910089601051e-05,5.28645485135572e-06,0.0006085294605976,1.21257983830647e-05,3.86942755123927e-06,0.0018655983794571,3.31062226575409e-06,3.46965602683795e-06,0.0003040515282727,3.05363495456e-06,5.86476791301376e-06,0.0039217979672521
Prevotella_nigrescens,2.44587747046618e-06,6.10839493299519e-06,0.0011963762230554,3.61655084966715e-06,8.64971674580357e-06,0.0003087221686855,3.49317908081493e-06,1.80808003692645e-05,0.0002006003829658,5.6633384998268e-06,1.3359410450629e-05,0.0005714310092682,1.72987469742106e-06,5.83783394991783e-06,0.0001100895376391,3.37661557475385e-06,1.09272798379266e-05,0.0010776713659302
Prevotella_jejuni,3.363081521891e-06,2.20841970654442e-05,0.001470985379338,8.42755886069225e-06,1.47271321064172e-05,0.0003728784943654,5.27335688161485e-06,4.37819691678769e-05,0.0001986262076765,4.13458454895331e-06,1.73700579854902e-05,0.0007048958068007,2.50533576867877e-06,2.54441441968117e-05,0.0001303448276117,9.98303735144616e-07,1.58791357644807e-05,0.0013362283296867
Prevotella_corporis,1.03949792494813e-06,5.88727656437998e-06,0.0043110563994365,1.559430182884e-06,6.02088126423582e-06,0.0011478413018954,0,2.81194406987006e-06,0.0006565140069146,6.94888159487951e-07,5.73353133504797e-06,0.0020779882370633,0,5.23202099285088e-06,0.0004006992555644,4.11066243883077e-07,2.15779196799563e-06,0.0041919274901811
Prevotella_dentalis,5.50322430854891e-07,0,0.0015264273484712,0,0,0.0004020843131644,0,0,0.000219979532234,5.55910527590361e-07,0,0.0007607929777251,0,0,8.72421630264973e-05,0,0,0.0016651489286254
Prevotella_bivia,1.56230423426027e-05,6.57827146630251e-06,0.0007986480670878,1.45989208610417e-05,3.75951740912377e-06,0.0002087821370897,2.58629605021875e-06,4.07731890131159e-06,0.0001190145674394,1.21605427910391e-06,4.54728347262425e-06,0.0003906499595048,1.04388990361615e-06,6.22335128623316e-06,6.657954546759e-05,5.2264136722277e-06,8.63116787198252e-06,0.0008769771980358
Prevotella_communis,7.03189772759027e-07,0,0.0014594004902654,8.29484139831915e-07,3.10937530077906e-07,0.0003884461605421,9.74059551381087e-07,6.18627695371414e-07,0.0002121231203685,5.21166119615963e-07,0,0.0007062047604997,0,4.95665146691136e-07,8.65385971956384e-05,9.10218111455386e-07,3.59631994665938e-07,0.001412532957813
Prevotella_fusca,1.52561607220328e-05,3.80599991978931e-05,0.0011232613874287,1.34044636996837e-05,1.29745751187053e-05,0.0002886376866886,1.27971272095239e-05,1.4369034197036e-05,0.000176426807995,1.4071485229631e-05,1.41502423589115e-05,0.0005265387453688,5.84578346025046e-06,1.9523699389112e-05,0.0001004988244711,3.8170436932e-06,1.78156157357588e-05,0.0010033470687852
Prevotella_denticola,4.00512435788837e-06,9.67392862691546e-07,0.0026550083278211,3.84880640882008e-06,2.62883548156775e-06,0.0006923883979227,3.22447299767532e-06,7.25481570026476e-06,0.0003732802868404,3.43969638946536e-06,4.12362352175864e-06,0.0012854410121954,9.24588200345736e-07,2.34064097048592e-06,0.0001568581505009,1.02766560970769e-06,3.76230394419751e-06,0.0026038876991431
Prevotella_herbatica,1.10064486170978e-06,0,0.0006418974251461,1.32717462373106e-06,3.95738674644608e-07,0.0001666836595417,1.04123607216599e-06,0,9.89907895053325e-05,1.87619803061747e-06,0,0.0002989262410408,5.07032238899275e-07,0,4.03254310423835e-05,4.40428118446154e-07,0,0.0007003564286339
Prevotella_veroralis,1.11287424906211e-05,0,0.0009621368587963,1.44330240330753e-05,7.34943252911414e-07,0.0002468023246253,1.4812422833071e-05,0,0.000131181933508,1.15698878554744e-05,0,0.000456533962355,1.12740109590545e-05,0,6.28395376298667e-05,1.02766560970769e-05,0,0.0009086006083948
Prevotella_multiformis,2.17071625503874e-06,0,0.0011525782495717,2.95296353780162e-06,0,0.0003042053528652,1.10841259295089e-06,1.79964420471684e-06,0.0001722770109584,1.3897763189759e-06,0,0.0005602806629433,0,0,6.25432993852945e-05,7.63408738640001e-07,2.26844796635438e-06,0.0012084350960445
Prevotella_histicola,6.42042835997373e-07,0,0.000190618710506,7.96304774238638e-07,0,5.4771873393214e-05,6.71765207849026e-07,0,3.3843004959088e-05,1.32028750302711e-06,0,9.81230476591981e-05,6.26333942169692e-07,0,1.36269592503188e-05,0,0,0.0002120810710372
Prevotella_scopos,3.0267733697019e-06,0,0.000151194623713,4.64511118305872e-06,0,4.5299715944908e-05,4.43365037180357e-06,0,2.8565107757135e-05,4.89896152439005e-06,0,7.96037768065234e-05,1.87900182650908e-06,0,1.60338949874675e-05,9.10218111455386e-07,0,0.0001455543271314
Hoylesella_buccalis,7.49049975330268e-06,1.7938227653909e-05,0.0038778051907514,8.02940647357293e-06,1.69036948169625e-05,0.0010595660567869,3.32523777885268e-06,1.80808003692645e-05,0.0006747650560176,2.39736415023343e-06,1.91776737758501e-05,0.0018165368556275,4.29486131773503e-06,1.31075894347212e-05,0.0003409331897219,8.42685799960309e-06,2.39016956454901e-05,0.0039442623468221
Hoylesella_enoeca,1.58982035580302e-06,2.1282642979214e-06,0.0032809469772039,3.38429529051421e-06,1.97869337322304e-06,0.0008588089419797,2.6198843106112e-06,4.97714100367001e-06,0.0004388309643028,2.95327467782379e-06,2.25951973794994e-06,0.0015358390068396,2.62463747194919e-06,3.22182345349239e-06,0.0001845193965878,2.49575933786154e-06,1.74283197415032e-06,0.0031261381101392
Xylanibacter_ruminicola,1.89555503961129e-06,1.35435000776816e-06,0.0016698790106102,2.35573495712264e-06,1.52642060220063e-06,0.0004397975326345,1.67941301962256e-06,8.71702661659719e-07,0.0002369816132968,1.59824276682229e-06,1.29922384932121e-06,0.0008075274727565,2.11760523304991e-06,7.15960767442753e-07,9.86473354425249e-05,7.04684989513847e-07,1.90881597168844e-06,0.0016463357843023
Pseudoprevotella_muciniphila,3.363081521891e-07,0,0.0003302284451465,9.95380967798298e-07,0,8.75736038160516e-05,8.06118249418831e-07,0,5.43502543926307e-05,1.04233223923193e-06,0,0.0001669643162738,7.15810219622506e-07,0,2.17735109760528e-05,4.11066243883077e-07,0,0.0003663612315554
Bacteroides_uniformis,0.0268082540293233,0.0766821089286022,0.0043636612528785,0.0404835043143461,0.063199635943033,0.0440672830146895,0.0394810519722237,0.0225495700045427,0.117276003927561,0.030759363357366,0.0539499879030962,0.126004634083933,0.0444349632729706,0.0461003558352551,0.151783441252309,0.0390629791949685,0.0181907948981941,0.0113157968836398
Bacteroides_caccae,0.0004267138981912,0.000451800106673,0.0003607865454044,0.0004182590826688,0.0006038689504594,0.0010939903326985,0.0004158562519189,0.0003240203151711,0.0018065718361494,0.0003142979145364,0.0005854698080995,0.0017284006398941,0.000354833090952,0.0003317927418045,0.0046130219444774,0.0003582442315441,0.0005796714474023,0.0010119491314856
Bacteroides_thetaiotaomicron,0.0410871032610945,0.115526470259566,0.0163046674513262,0.109514269350223,0.0432519192407041,0.0207919995351626,0.0349569148269229,0.0266533774189925,0.0527139853921504,0.019898713101873,0.0425095593219113,0.0258964369407677,0.0432154016112888,0.0444575838543577,0.041471761959536,0.0373220549283745,0.0394050436395444,0.0294000556349235
Bacteroides_salyersiae,0.0006644531883205,0.0004750451751737,0.0020862848448786,0.0006055897808084,0.0003866649521759,0.0013427221708781,0.0005456748783357,0.0002752049661181,0.0019754645466119,0.0005280107679869,0.0003793168760083,0.0018998735744645,0.000630360374655,0.0003347116587794,0.0050883362078934,0.0005574645504545,0.0004248637056984,0.0016767214877979
Bacteroides_sp_M10,0.0058670180088123,0.007596687392552,0.000108756101498,0.0053001713979667,0.0232296905993493,0.0004237036354885,0.0149020027235377,0.004267940589808,0.0007591308326656,0.0119805320133238,0.0194272659749034,0.0005080194745161,0.0118594542424282,0.003701517167679,0.0023029931430844,0.0063735821114071,0.0036495178178703,0.0006030107838304
Bacteroides_sp_A1C1,0.0127011971163838,0.0015495698874593,0.0016122500981316,0.0215418026495316,0.0012930761194012,0.0019074557061526,0.0201793566081392,0.0004950146340599,0.0038366283729036,0.016078600189496,0.0010813214145926,0.0041532616071954,0.0225744472453833,0.0009891273371747,0.0067239045859568,0.0196070083388605,0.0003554823947274,0.0015830889635845
Bacteroides_sp_HF-162,0.0167670709559449,0.000923003350192,0.0032483201467545,0.0266581935414772,0.0007782483707368,0.0020266908732912,0.0255034653512071,0.0002794510016636,0.0028765345536476,0.0204043137267165,0.0006436806853484,0.0035989439555475,0.0288194142047766,0.0005598537831876,0.003036479036645,0.0243828934077923,0.0002135660768323,0.0027516080132855
Bacteroides_sp_CACC_737,0.0119117595893225,0.0007481263604134,0.0007754782889426,0.0182342844110002,0.0005970283247977,0.0006340644654863,0.0173753078657962,0.0002235214341139,0.0014062574346333,0.0137423861972975,0.0004942416986798,0.0015122293604907,0.0192793640264802,0.0004442261192456,0.0022077525474545,0.017575871304085,0.0001834399812792,0.000530357390951
Bacteroides_sp_D2,0.0041742567849711,0.0061225188687904,3.22130844111073e-05,0.0040014646699147,0.0176364615071634,0.0007494406055164,0.0037260800783761,0.0038505918509579,0.0013961045331456,0.0035484116420172,0.0148444515543999,0.0008530014938555,0.0017389416268696,0.003937316092741,0.0039716291151982,0.0019222044801464,0.0050188028055611,0.00082295129345
Bacteroides_sp_DH3716P,0.0070018440081719,0.0040691307784414,0.0006462122052598,0.0046577857007153,0.0058858495750374,0.0007311979319122,0.0044291159566505,0.0034900162628785,0.001108680726743,0.0040611001260874,0.0054913108191397,0.0010926369803078,0.0026319447012745,0.003737122447383,0.0029318328767499,0.0028169195218324,0.004881534039597,0.0014778219948554
Bacteroides_sp_,8.25483646282337e-07,0,0,1.39353335491762e-06,0,3.2450909776604e-06,0,0,8.38017265653609e-06,0,0,9.93835215915791e-06,0,0,1.52192398148941e-05,0,0,1.138690314294e-05
Bacteroides_sp_PHL_2737,0.0001520418582578,0,0.0008631924490638,0.0001001685047261,0.0001642032829293,0.0004096269570584,0.0001218917969642,0.0001210823116486,0.0006748859238924,0.0001008977607576,0.0001224094818034,0.000492699868261,0.000107580310924,6.40509517335324e-05,0.0005121959248652,0.0001327450348996,8.7390574703823e-05,0.0005746672966594
Bacteroides_sp_ZJ-18,2.63849032126539e-05,2.8303151182747e-05,9.1024128427716e-06,5.30538055836493e-05,6.34877902322706e-05,1.78918529579114e-05,3.68799099109115e-05,7.38416512747878e-05,2.3287210555182e-05,2.31050313029744e-05,5.90864411473909e-05,2.59851549137007e-05,7.22371813302378e-05,2.28832076055741e-05,3.24380877806501e-05,2.92150651902616e-05,4.16896473816592e-05,1.88131443231182e-05
Bacteroides_sp_BFG-257,8.18757483238555e-05,2.86624685317467e-05,0,0.0001699447105687,6.41944664369931e-05,0,9.6834954711437e-05,2.16519693379995e-05,0,7.00447264763854e-05,6.24757207543158e-05,2.24461319497079e-05,8.2407651534041e-05,1.18959635205873e-05,3.26972962446507e-05,5.30569073354801e-05,1.07059678412091e-05,0
Bacteroides_stercoris,0.0005195655216637,0.0001783319642881,0.0027010523512271,0.0005025346712757,0.0001499284235939,0.0354556447590136,0.0005051002597816,8.97572547102524e-05,0.0236150445210774,0.000363565485044,0.00014684053897,0.03320830078321,0.0005408840972022,0.0001731523579107,0.0272511782968752,0.0006035920553931,0.000178460461353,0.0452356485568493
Bacteroides_xylanisolvens,0.0757108224391403,0.165020362099571,0.0076372199079698,0.0626793717978179,0.158526072436968,0.005679040768648,0.0803557144563906,0.139481199131053,0.0074850654646598,0.0596712623095094,0.160318404742913,0.0066927772225767,0.0691299088177082,0.117075859815873,0.0085903906756642,0.0886087642083212,0.198056725750423,0.0080644647242714
Bacteroides_ovatus,0.0955959591413723,0.0474909740172926,0.0067932962029757,0.0628005760203302,0.15874813836754,0.0132219039255734,0.0593232496225435,0.0400079746733822,0.0214421624455374,0.0533115763850598,0.133704397313499,0.0164037592762397,0.0370912276264568,0.0770808869619386,0.0577390926837263,0.0395199380487936,0.079208670185177,0.020881414377141
Bacteroides_cellulosilyticus,0.0094920530077903,0.0024615725988127,0.0007768968467882,0.0137846328706515,0.0016711196218796,0.0005529810436256,0.010488370954928,0.0013346892527638,0.0008738344459019,0.0062322434359995,0.0016445067092766,0.0012960580810874,0.0070566957484452,0.0022854018435824,0.0017991659486283,0.0057476456694714,0.0019738263707242,0.0007107531662862
Bacteroides_eggerthii,0.0002377698635976,0.0018378806003374,0.0013851035231007,0.0002586995135307,0.0012261962833863,0.0128515688808931,0.0002395514731189,0.0012044681228881,0.022576628318916,0.0001640283500471,0.0012678730129571,0.0248654662236133,0.0002131324928926,0.0010756209052723,0.131498638544573,0.0002039475807151,0.000612591606914,0.0691590369774208
Bacteroides_nordii,0.0002779739745184,0.0001051694240726,0.0003824786591271,0.0033995246193215,0.0001773757273853,0.0001428278555978,0.0044133630625265,0.000161264992407,0.0001651860956336,0.0053307650266958,0.0001832470507477,0.0002353692669888,0.004553060029038,8.61355877138819e-05,0.000143971786862,0.003772824710108,0.0001545034377084,0.0003133873778035
Bacteroides_intestinalis,0.0131160485088433,8.87237454068532e-05,0.0002363672010275,0.0193559128648809,8.76843834819695e-05,0.0025737079659309,0.0144771448178336,5.32863401240377e-05,0.0073524331166534,0.00817219745525,8.47319901731227e-05,0.0118336686355593,0.0091607602381739,7.33584417102882e-05,0.0140362494149758,0.0078108165093951,7.49141108888739e-05,0.0012971167928044
Bacteroides_fragilis,0.0212193322889029,0.0160069798224237,0.007689115482489,0.0361935782399634,0.0287204516418505,0.0025240229919081,0.0324459572447644,0.0362696075102527,0.0029777009649003,0.0181978353538944,0.0309217818098154,0.0035396047211923,0.0682726366034328,0.0134888936172896,0.0029319809958722,0.0262187446148487,0.02377090025543,0.0041909992100335
Bacteroides_faecis,0.0009772197698563,0.0014617029757308,0.0010924077542863,0.0010291575619722,0.0011238978359906,0.0007878993188597,0.0007954035943536,0.0007080756362339,0.0007804841572231,0.0005939556543223,0.001083129030383,0.0010134210416343,0.0008910047708751,0.000994937634172,0.0008256159876225,0.0009304190811547,0.0009812144014466,0.001544658165477
uncultured_Bacteroides_sp_,7.8420946396822e-05,0.0001226377751932,0.0007235236078465,9.24045331772753e-05,0.0001406568317879,0.0001846632176611,7.98728832132491e-05,8.91948658962783e-05,0.0001950001714309,5.75367396056023e-05,0.0001397230517954,0.0003510904699347,6.19772348489819e-05,9.06241109866961e-05,0.0001547474530083,5.7607997892757e-05,7.9063710827327e-05,0.0004796732948963
Bacteroides_caecimuris,0.0010099028075554,0.0014993207381915,0.0004219027459201,0.0010905725676854,0.0018431528771572,0.0002778060992361,0.0010335779487965,0.001277269354857,0.0004487018407492,0.000766635361955,0.0018172187492462,0.0003201603788247,0.0008465947118327,0.0011219105225827,0.0004417282524376,0.0010196204560774,0.002208804383239,0.0003487857940957
Bacteroides_zhangwenhongii,0.0005040341997263,0.0011445363157484,0.0003940044416228,0.00042615577168,0.0018468275934218,0.0018932913225609,0.0004917321321454,0.0009521523814987,0.0030382557702021,0.0003779844143534,0.0017022091945845,0.0009377441259248,0.0004053275368612,0.0007422310202173,0.0009553313089646,0.000465972949316,0.0011684443506696,0.0018159635099262
Bacteroides_helcogenes,9.55420886900853e-05,5.51137533773412e-05,0.0001798022069331,0.0001126439461891,6.19331025818811e-05,5.31493279043838e-05,0.000107583198037,3.05658320394876e-05,8.58564804378769e-05,7.69936080712649e-05,5.78154612947941e-05,0.0001354039881976,0.0001105032026542,4.0727152886455e-05,0.0001076455721214,0.000108932554629,4.99058552597964e-05,0.0001037198351498
Bacteroides_humanifaecis,0.024499651431887,0.0026086163139418,0.0018739149140729,0.0392062646358329,0.0020023811596053,0.0013537730212345,0.0378999517907699,0.0008808695993274,0.0026904383156642,0.0300092315891988,0.0018064860304909,0.002868984109399,0.0425907080675391,0.0020161730580713,0.0033265703376423,0.0365024769236953,0.0012525429094222,0.00098781384765
Bacteroides_faecium,0.0009700044313185,0.0012706567052473,0.0002672208341699,0.0012353673191344,0.0016737201903129,0.0002239551300393,0.0009721114322783,0.0010662048329726,0.0003491067118696,0.0007379364809682,0.0016359205342724,0.0002544218152744,0.0007851841600742,0.0009840605378974,0.0004060685737472,0.0009060487252674,0.0018236108529522,0.0003449489028192
Bacteroides_luhongzhouii,0.0024267996261965,0.0040541500089677,9.1556087619826e-05,0.0021089800152054,0.0047471398057957,0.0002956540996133,0.0024733051422585,0.0035027262500743,0.0005096998282588,0.0019448182363669,0.0046965812393092,0.0003256870722205,0.0018513238313503,0.0029425436802845,0.0011290750394061,0.0023125706024625,0.0055670756134291,0.0003357898720303
Bacteroides_zoogleoformans,4.7083141306474e-05,1.78276684696014e-05,0.0002366036273351,7.06056899824926e-05,1.52642060220063e-05,7.53387337786563e-05,6.88223455441327e-05,6.35499359790634e-06,7.71137041567792e-05,5.24640560413403e-05,1.39807783785652e-05,0.0001479117679882,8.53305432641662e-05,1.1455372279084e-05,8.33170062859163e-05,5.83126828822708e-05,6.8883358978322e-06,0.000244385220171
Bacteroides_finegoldii,0.0004173584168666,0.000871952646838,0.0001026681240772,0.00040070719827,0.0013510801022848,0.0065895080507856,0.00042707473089,0.0007648769064453,0.0116885681270366,0.0003465754695446,0.0012747645481579,0.0021085789698069,0.0002777641906393,0.0007554487574624,0.0025094341697706,0.0003420071149107,0.0009358454421195,0.0055791493426384
Bacteroides_heparinolyticus,4.53404536087669e-05,2.97957001708996e-05,0.0004774629282072,6.26094628745129e-05,2.80409118033893e-05,9.25727980248798e-05,5.90817500303218e-05,1.61686784017529e-05,0.0001004412040035,4.13458454895331e-05,2.71424808521236e-05,0.0002054087712114,6.23351399587932e-05,2.17541925492221e-05,7.90585815201917e-05,5.16768992310154e-05,1.78156157357588e-05,0.0002627032817488
Bacteroides_coprosuis,1.36051934294681e-05,1.21891500699135e-05,0.0001716454993208,1.48311764201946e-05,1.19004272875271e-05,3.78009246316657e-05,1.51147171766031e-05,9.2794154305712e-06,3.85568520783896e-05,8.5471243617018e-06,1.32181904670071e-05,7.56769157094902e-05,1.30038856564755e-05,8.34369663596746e-06,2.44396551772021e-05,1.56792410166831e-05,1.30574078063325e-05,0.0001233993742772
Bacteroides_graminisolvens,0.0002126384725886,7.18634697999434e-06,0.0002164482846118,0.0003054160602861,1.51794048774396e-05,4.42034014254281e-05,0.0002306841723753,5.42705205484922e-06,4.45599565294659e-05,0.0001359201239958,1.3133458476834e-05,9.56990593276962e-05,0.0001516324648567,5.20448404025693e-06,2.5143221008061e-05,0.0001180934594926,8.49284787403408e-06,0.0001357145575677
Phocaeicola_vulgatus,0.3177469995351,0.312819251737099,0.0577669854422274,0.192586940057561,0.205606424150281,0.0378136418800917,0.207614814666529,0.172092298689761,0.0489809004987049,0.151396186662247,0.206750942233853,0.0375572267285243,0.255458112575473,0.386284047686402,0.0179459647370584,0.320542703748874,0.378948493035436,0.0503534426661691
Phocaeicola_coprophilus,0.0001232722245114,0.0001587906284617,0.0033709071872474,0.0001756183820852,0.0001090825389609,0.00079241613468,0.0001675382428375,9.40876485778523e-05,0.0005825428675041,0.0001256357792354,0.0001133996468483,0.0014693732467898,0.0001796385396994,0.0001492502830592,0.0005055305643623,0.0001779035979776,0.0001241836941581,0.003272187520016
Phocaeicola_dorei,0.0122022381124087,0.0063426145649508,0.382022829206049,0.0074807193047569,0.004911343088725,0.0833634490931834,0.008029575941159,0.0035986135428569,0.112090852674913,0.0056781396176238,0.0048021855430617,0.135134295255935,0.0096054275116885,0.0076642498676642,0.126099770596806,0.0116013170679902,0.0074881467369358,0.0779273237095436
Phocaeicola_salanitronis,0.0006108578982489,0.0001190722414992,0.0003256772387251,0.0005608308166231,0.0001178735909477,0.0001692271092269,0.0005790280209054,0.0001071069496213,0.0001797708191993,0.0004074824167237,0.0001110553951202,0.0002346420704893,0.0006405904957105,0.0001263670754536,0.0001805572100667,0.0006804027192501,0.0001107943183566,0.0003138824605488
Parabacteroides_merdae,0.0003194621711112,0.0011166477615068,0.0006692637702513,0.0004725073454138,0.0007723688247135,0.0033805515996873,0.0004092393646216,0.0006887013415925,0.0056602022901158,0.0002999484740429,0.0007696489107391,0.0081039262696438,0.0004990688502059,0.0013294014603782,0.00873006700798,0.0003915993210477,0.0012570798053549,0.0148470983355009
Parabacteroides_sp_CT06,0.0214856883454367,0.034429097386251,0.0024837174679617,0.0194747945318017,0.016191336935554,0.000534826075183,0.0128637663181426,0.0459492188208478,0.0007721845631498,0.0109241282888622,0.018882156838123,0.0011036418873328,0.0163377419289415,0.0346371079877292,0.0009028230801141,0.0074225057182984,0.0164612416438469,0.0013171676439909
Parabacteroides_distasonis,0.0111323501598901,0.0122833741347396,0.0112637630403146,0.0098265004522015,0.0070460423009026,0.0105034824430711,0.0086995609712072,0.0141434319243103,0.0172418023479068,0.0065492514143579,0.0076428537576123,0.0145137755741677,0.0100040443277409,0.0126302638984576,0.0244850907179634,0.0083976429344128,0.0072347721646938,0.0107394586827148
Parabacteroides_goldsteinii,0.0002534846263454,0.0002242693053679,0.000288676521585,0.0002034558698179,0.0001855166372637,0.0003392435649078,0.0001556144103982,0.0001044918416363,0.0003382688924244,4.09289125938403e-05,0.0001731356999204,0.0006808013627856,0.0001757612343431,0.0001689116672113,0.0003717049373769,0.0003658783189305,0.0001247093101503,0.0003226701792787
Parabacteroides_johnsonii,8.27623789068994e-05,0.0001812065030801,0.0003104277418846,7.79051504130134e-05,0.0005652844296816,0.0001918550409089,9.91525446785162e-05,0.0001113529851668,0.0001792873476999,4.37779540477409e-05,0.0004642465741585,0.0002412837985177,9.8841461159541e-05,0.0003745300922303,0.0001940360501947,0.0001386174098122,0.0002812045558291,0.0003208136189837
Parabacteroides_chongii,0.0001034911904691,4.2841683919197e-06,0.0006472170170672,0.0001010643475971,4.40965951746848e-06,0.0001590094579053,7.9637765390502e-05,5.42705205484922e-06,0.000211961963202,3.61689287013478e-05,3.55874358727115e-06,0.0002897150853811,9.32342811058313e-05,5.59000137657226e-06,0.0002742795846932,0.0001469561821882,3.09836795404501e-06,0.0002169081278043
Parabacteroides_faecis,8.30681135907077e-05,3.88339134880464e-05,0.0001056234529222,7.42885995633463e-05,5.83997215582685e-05,7.13042963469704e-05,5.56893357306842e-05,6.94268990850918e-05,7.84835400717899e-05,1.75806704350452e-05,6.73901761843569e-05,7.13137367127868e-05,5.88157397123159e-05,2.94645392755287e-05,0.0001219020376414,0.0001109585239738,4.77757272913904e-05,6.999232312318e-05
Tannerella_forsythia,8.25483646282337e-07,0,0.0001231781062619,7.96304774238638e-07,2.60056843337885e-06,3.23632046150456e-05,1.17558911373579e-06,2.44639134078695e-06,2.63491967181471e-05,1.3550319110015e-06,1.92059177725745e-06,6.20056215198193e-05,5.36857664716879e-07,2.14788230232826e-06,2.01071708503345e-05,9.10218111455386e-07,0,0.0001131264073113
Tannerella_serpentiformis,3.66881620569927e-07,0,0.0002082324704226,0,0,5.5429662104902e-05,3.35882603924513e-07,0,3.64618089142556e-05,0,0,0.0001118913013821,5.07032238899275e-07,4.1305428890928e-07,2.2143808781768e-05,0,0,0.0002385679979132
Alistipes_onderdonkii,5.44207737178726e-05,8.64296423324704e-05,0.0004313006916474,3.44070021202278e-05,0.0001061427659493,0.0001313384794336,3.98692650858397e-05,5.39893261415052e-05,0.0001953224857638,3.53698073179367e-05,0.0002304992572676,0.0003257840317538,4.80785864179783e-05,6.39132669705626e-05,0.0005644819750322,5.80484260112031e-05,0.0001274480461096,0.0002062019634362
Alistipes_shahii,5.35035696664477e-06,3.32783144765892e-05,0.000548686353373,3.01932226898817e-06,4.30507143916955e-05,0.0005240383403113,4.19853254905641e-06,2.26923886438514e-05,0.0009438975240256,4.96845034033885e-06,3.81576395746296e-05,0.0017864794003169,3.96678163374138e-06,2.80601546932371e-05,0.0041371522343528,3.6995961949477e-06,5.10677432425632e-05,0.0007101961981977
Alistipes_finegoldii,7.11750343905659e-05,9.17641229753124e-05,0.0003094229300773,4.67165467553334e-05,6.82366543280059e-05,0.0001764627850554,4.38998563329338e-05,4.40069246934665e-05,0.0002568845233561,3.64816283731174e-05,7.11466277486987e-05,0.0004754895511074,4.66767914045509e-05,5.17970078292238e-05,0.0009117472572319,4.13708812593754e-05,7.60206708724614e-05,0.0003710645176362
Alistipes_indistinctus,3.08792030646356e-06,1.16087143522986e-06,0.0012262841509674,1.42671272051089e-06,1.41335240944503e-06,0.0003027582176995,1.64582475923011e-06,1.40597203493503e-06,0.0001829133839455,9.38099015308734e-07,4.26484350538051e-06,0.000556256842313,1.55092214251543e-06,2.20295620751616e-06,0.000205070924805,1.61490310096923e-06,2.32377596553375e-06,0.001140918186648
Alistipes_communis,2.73938276692212e-05,2.6893521582825e-05,0.0001216413352624,2.65766718402145e-05,1.70167630097181e-05,0.0002992061586564,2.86843743751534e-05,1.37222870609659e-05,0.0007001070204453,2.3244008934872e-05,2.09005575760369e-05,0.0013693110084654,3.50448753356852e-05,1.63294128882135e-05,0.0041767370697838,3.22393382702585e-05,2.61148156126651e-05,0.0004432228277703
Alistipes_senegalensis,2.37861584002836e-05,4.72640512915013e-06,0.0004379206282603,3.96825212495588e-05,5.51207439683561e-06,0.0001355044746077,4.04066772521189e-05,5.31457429205442e-06,0.0001512057114422,3.10962451370858e-05,6.38314325970858e-06,0.0002996049577736,4.05327536861244e-05,5.94798176029364e-06,0.000359855407594,4.84764549036401e-05,2.54508796225126e-06,0.0003802235484251
Alistipes_sp_dk3624,1.83135075601155e-05,1.97624541949844e-05,1.62543086478064e-05,1.64901446998585e-05,2.20482975873424e-05,1.99967768353127e-05,2.2033898817448e-05,1.74621726738931e-05,8.81932593517187e-05,1.61214053001205e-05,2.27646613598456e-05,0.0001212478963417,1.8849669116726e-05,1.26669981932179e-05,0.0007752184562647,2.14635303056093e-05,4.60882233164195e-05,2.07315899613309e-05
